left,bottom,right,top,area,cctv_area,cctv_weakS,crimeS,xcoord,ycoord,x,y
947600,1952700,947700,1952800,100,23.5034,27.3093,1.98046543,947650,1952750,126.9071669,37.57263647
947600,1953000,947700,1953100,100,18.5954,29.0614,1.98046543,947650,1953050,126.9071455,37.57534039
947600,1950800,947700,1950900,100,100,0,7.9383531,947650,1950850,126.9073026,37.55551161
947600,1950900,947700,1951000,100,94.6667,1.904,7.9383531,947650,1950950,126.9072955,37.55641292
947600,1951000,947700,1951100,100,55.8266,15.7699,7.9383531,947650,1951050,126.9072883,37.55731423
947600,1951200,947700,1951300,100,57.4136,15.2033,7.9383531,947650,1951250,126.9072741,37.55911685
947600,1950300,947700,1950400,100,45.12,19.5922,7.9383531,947650,1950350,126.9073383,37.55100506
947600,1950400,947700,1950500,100,76.4401,8.4109,7.9383531,947650,1950450,126.9073312,37.55190637
947600,1950500,947700,1950600,100,27.2342,25.9774,7.9383531,947650,1950550,126.907324,37.55280768
947600,1950600,947700,1950700,100,52.4403,16.9788,7.9383531,947650,1950650,126.9073169,37.55370899
947700,1942800,947800,1942900,100,99.733,0.0953,12.02072052,947750,1942850,126.9090037,37.48341204
947700,1942900,947800,1943000,100,53.7942,16.4955,12.02072052,947750,1942950,126.9089966,37.48431336
947700,1943200,947800,1943300,100,71.4391,10.1962,3.62810472,947750,1943250,126.9089753,37.48701733
947700,1943300,947800,1943400,100,88.8264,3.989,3.62810472,947750,1943350,126.9089682,37.48791865
947700,1942100,947800,1942200,100,95.2474,1.6967,2.71358246,947750,1942150,126.9090534,37.47710279
947700,1942500,947800,1942600,100,14.3733,30.5687,12.02072052,947750,1942550,126.909025,37.48070808
947700,1942600,947800,1942700,100,35.1635,23.1466,12.02072052,947750,1942650,126.9090179,37.4816094
947700,1942700,947800,1942800,100,98.6812,0.4708,12.02072052,947750,1942750,126.9090108,37.48251072
947700,1938800,947800,1938900,100,81.357,6.6556,2.71358246,947750,1938850,126.9092875,37.44735909
947700,1939300,947800,1939400,100,98.9604,0.3711,2.71358246,947750,1939350,126.909252,37.45186572
947700,1939400,947800,1939500,100,83.4586,5.9053,2.71358246,947750,1939450,126.9092449,37.45276704
947600,1955800,947700,1955900,100,74.7113,9.0281,6.37317073,947650,1955850,126.9069453,37.60057693
947600,1955900,947700,1956000,100,44.002,19.9913,6.37317073,947650,1955950,126.9069381,37.60147823
947600,1957700,947700,1957800,100,44.1041,19.9548,6.37317073,947650,1957750,126.9068093,37.61770166
947700,1946100,947800,1946200,100,99.0979,0.322,10.7718729,947750,1946150,126.9087693,37.51315556
947700,1946300,947800,1946400,100,91.5763,3.0073,10.7718729,947750,1946350,126.9087551,37.5149582
947700,1946400,947800,1946500,100,16.6658,29.7503,10.7718729,947750,1946450,126.9087479,37.51585951
947700,1946500,947800,1946600,100,58.4426,14.836,10.7718729,947750,1946550,126.9087408,37.51676083
947700,1945000,947800,1945100,100,65.2321,12.4121,10.7718729,947750,1945050,126.9088475,37.50324107
947700,1945400,947800,1945500,100,96.1879,1.3609,10.7718729,947750,1945450,126.908819,37.50684635
947700,1945800,947800,1945900,100,97.0961,1.0367,10.7718729,947750,1945850,126.9087906,37.51045161
947700,1946000,947800,1946100,100,88.3067,4.1745,10.7718729,947750,1946050,126.9087764,37.51225425
947700,1944000,947800,1944100,100,97.0634,1.0484,10.7718729,947750,1944050,126.9089185,37.49422789
947700,1944100,947800,1944200,100,77.9772,7.8621,10.7718729,947750,1944150,126.9089114,37.49512921
947700,1944200,947800,1944300,100,85.479,5.184,10.7718729,947750,1944250,126.9089043,37.49603053
947700,1944900,947800,1945000,100,1.8904,35.0251,10.7718729,947750,1944950,126.9088546,37.50233976
947700,1943600,947800,1943700,100,72.87,9.6854,3.62810472,947750,1943650,126.9089469,37.49062261
947700,1943700,947800,1943800,100,50.4235,17.6988,3.62810472,947750,1943750,126.9089398,37.49152393
947700,1943800,947800,1943900,100,88.5995,4.07,3.62810472,947750,1943850,126.9089327,37.49242525
947700,1943900,947800,1944000,100,30.1214,24.9467,10.7718729,947750,1943950,126.9089256,37.49332657
947700,1950100,947800,1950200,100,26.4199,26.2681,7.9383531,947750,1950150,126.9084846,37.54920812
947700,1950400,947800,1950500,100,61.3197,13.8089,7.9383531,947750,1950450,126.9084632,37.55191205
947700,1947600,947800,1947700,100,71.8541,10.0481,10.7718729,947750,1947650,126.9086626,37.5266753
947700,1947800,947800,1947900,100,84.1706,5.6511,10.7718729,947750,1947850,126.9086484,37.52847793
947700,1948100,947800,1948200,100,54.3796,16.2865,10.7718729,947750,1948150,126.908627,37.53118187
947700,1947000,947800,1947100,100,77.4299,8.0575,10.7718729,947750,1947050,126.9087053,37.52126741
947700,1947100,947800,1947200,100,98.2013,0.6421,10.7718729,947750,1947150,126.9086982,37.52216872
947700,1947400,947800,1947500,100,81.0902,6.7508,10.7718729,947750,1947450,126.9086768,37.52487267
947700,1947500,947800,1947600,100,42.3628,20.5765,10.7718729,947750,1947550,126.9086697,37.52577398
947700,1946600,947800,1946700,100,88.3719,4.1512,10.7718729,947750,1946650,126.9087337,37.51766215
947700,1946700,947800,1946800,100,96.9661,1.0831,10.7718729,947750,1946750,126.9087266,37.51856346
947700,1946800,947800,1946900,100,54.9024,16.0998,10.7718729,947750,1946850,126.9087195,37.51946478
947700,1946900,947800,1947000,100,100,0,10.7718729,947750,1946950,126.9087124,37.52036609
947500,1952900,947600,1953000,100,0.6849,35.4555,1.98046543,947550,1952950,126.9060202,37.57443339
947500,1953000,947600,1953100,100,60.5403,14.0871,1.98046543,947550,1953050,126.9060131,37.5753347
947500,1953100,947600,1953200,100,55.9861,15.713,1.98046543,947550,1953150,126.9060059,37.57623601
947500,1953300,947600,1953400,100,54.5485,16.2262,1.98046543,947550,1953350,126.9059916,37.57803862
947500,1952100,947600,1952200,100,71.5888,10.1428,7.9383531,947550,1952150,126.9060775,37.56722294
947500,1952600,947600,1952700,100,78.0344,7.8417,7.9383531,947550,1952650,126.9060417,37.57172947
947500,1952700,947600,1952800,100,89.3698,3.795,1.98046543,947550,1952750,126.9060345,37.57263078
947500,1952800,947600,1952900,100,6.6625,33.3215,1.98046543,947550,1952850,126.9060274,37.57353209
947500,1951100,947600,1951200,100,62.4501,13.4053,7.9383531,947550,1951150,126.906149,37.55820985
947500,1951200,947600,1951300,100,45.1148,19.594,7.9383531,947550,1951250,126.9061419,37.55911116
947500,1951600,947600,1951700,100,16.0222,29.9801,7.9383531,947550,1951650,126.9061133,37.56271639
947500,1952000,947600,1952100,100,26.1988,26.347,7.9383531,947550,1952050,126.9060846,37.56632163
947500,1950600,947600,1950700,100,63.0498,13.1912,7.9383531,947550,1950650,126.9061848,37.5537033
947500,1950800,947600,1950900,100,76.8575,8.2619,7.9383531,947550,1950850,126.9061705,37.55550592
947500,1950900,947600,1951000,100,59.8178,14.345,7.9383531,947550,1950950,126.9061633,37.55640723
947500,1951000,947600,1951100,100,59.3447,14.5139,7.9383531,947550,1951050,126.9061562,37.55730854
947600,1942800,947700,1942900,100,91.1949,3.1434,12.02072052,947650,1942850,126.9078727,37.48340638
947600,1943100,947700,1943200,100,84.3219,5.5971,3.62810472,947650,1943150,126.9078514,37.48611034
947600,1943600,947700,1943700,100,1.885,35.0271,3.62810472,947650,1943650,126.9078158,37.49061694
947600,1943700,947700,1943800,100,75.4809,8.7533,3.62810472,947650,1943750,126.9078087,37.49151826
947600,1942400,947700,1942500,100,90.9873,3.2175,2.71358246,947650,1942450,126.9079011,37.47980109
947600,1942500,947700,1942600,100,19.0792,28.8887,12.02072052,947650,1942550,126.907894,37.48070242
947600,1942600,947700,1942700,100,58.4064,14.8489,12.02072052,947650,1942650,126.9078869,37.48160374
947600,1942700,947700,1942800,100,81.5288,6.5942,12.02072052,947650,1942750,126.9078798,37.48250506
947600,1939600,947700,1939700,100,73.1321,9.5918,2.71358246,947650,1939650,126.9081002,37.45456404
947600,1940400,947700,1940500,100,80.0553,7.1203,2.71358246,947650,1940450,126.9080433,37.46177464
947600,1942200,947700,1942300,100,62.7152,13.3107,2.71358246,947650,1942250,126.9079154,37.47799845
947600,1942300,947700,1942400,100,73.33,9.5212,2.71358246,947650,1942350,126.9079083,37.47889977
947600,1939000,947700,1939100,100,98.4928,0.5381,2.71358246,947650,1939050,126.9081428,37.44915608
947600,1939100,947700,1939200,100,100,0,2.71358246,947650,1939150,126.9081357,37.45005741
947600,1939400,947700,1939500,100,94.7296,1.8815,2.71358246,947650,1939450,126.9081144,37.45276139
947600,1946400,947700,1946500,100,6.9699,33.2117,10.7718729,947650,1946450,126.9076164,37.51585384
947600,1946500,947700,1946600,100,39.2327,21.6939,10.7718729,947650,1946550,126.9076093,37.51675516
947600,1946600,947700,1946700,100,96.8986,1.1072,10.7718729,947650,1946650,126.9076022,37.51765648
947600,1946700,947700,1946800,100,94.9462,1.8042,10.7718729,947650,1946750,126.907595,37.51855779
947600,1945600,947700,1945700,100,87.9635,4.297,10.7718729,947650,1945650,126.9076734,37.50864331
947600,1945700,947700,1945800,100,87.9594,4.2985,10.7718729,947650,1945750,126.9076663,37.50954463
947600,1945800,947700,1945900,100,96.765,1.1549,10.7718729,947650,1945850,126.9076592,37.51044595
947600,1946300,947700,1946400,100,79.5223,7.3105,10.7718729,947650,1946350,126.9076235,37.51495253
947600,1944200,947700,1944300,100,69.9101,10.7421,10.7718729,947650,1944250,126.9077731,37.49602486
947600,1944900,947700,1945000,100,37.1692,22.4306,10.7718729,947650,1944950,126.9077232,37.50233409
947600,1945000,947700,1945100,100,13.9215,30.73,10.7718729,947650,1945050,126.9077161,37.50323541
947600,1945300,947700,1945400,100,64.3452,12.7288,10.7718729,947650,1945350,126.9076948,37.50593936
947600,1943800,947700,1943900,100,44.9205,19.6634,10.7718729,947650,1943850,126.9078015,37.49241958
947600,1943900,947700,1944000,100,35.2232,23.1253,10.7718729,947650,1943950,126.9077944,37.4933209
947600,1944000,947700,1944100,100,31.7739,24.3567,10.7718729,947650,1944050,126.9077873,37.49422222
947600,1944100,947700,1944200,100,38.7575,21.8636,10.7718729,947650,1944150,126.9077802,37.49512354
947600,1948200,947700,1948300,100,5.9229,33.5855,10.7718729,947650,1948250,126.9074881,37.53207751
947600,1950000,947700,1950100,100,4.9243,33.942,7.9383531,947650,1950050,126.9073597,37.54830113
947600,1950100,947700,1950200,100,52.4865,16.9623,7.9383531,947650,1950150,126.9073526,37.54920244
947600,1950200,947700,1950300,100,70.8905,10.3921,7.9383531,947650,1950250,126.9073454,37.55010375
947600,1947700,947700,1947800,100,79.9028,7.1747,10.7718729,947650,1947750,126.9075238,37.52757094
947600,1947800,947700,1947900,100,97.812,0.7811,10.7718729,947650,1947850,126.9075166,37.52847225
947600,1948000,947700,1948100,100,22.422,27.6953,10.7718729,947650,1948050,126.9075024,37.53027488
947600,1948100,947700,1948200,100,56.7781,15.4302,10.7718729,947650,1948150,126.9074952,37.53117619
947600,1947300,947700,1947400,100,44.3514,19.8666,10.7718729,947650,1947350,126.9075523,37.52396568
947600,1947400,947700,1947500,100,55.5119,15.8823,10.7718729,947650,1947450,126.9075452,37.524867
947600,1947500,947700,1947600,100,78.9431,7.5173,10.7718729,947650,1947550,126.907538,37.52576831
947600,1947600,947700,1947700,100,52.6029,16.9208,10.7718729,947650,1947650,126.9075309,37.52666963
947600,1946800,947700,1946900,100,41.9213,20.7341,10.7718729,947650,1946850,126.9075879,37.51945911
947600,1946900,947700,1947000,100,57.3361,15.231,10.7718729,947650,1946950,126.9075808,37.52036042
947600,1947000,947700,1947100,100,100,0,10.7718729,947650,1947050,126.9075737,37.52126174
947600,1947100,947700,1947200,100,87.3517,4.5154,10.7718729,947650,1947150,126.9075665,37.52216305
947500,1939700,947600,1939800,100,92.3924,2.7159,2.71358246,947550,1939750,126.9069624,37.4554597
947500,1940000,947600,1940100,100,97.9968,0.7151,2.71358246,947550,1940050,126.9069411,37.45816367
947500,1940100,947600,1940200,100,76.0538,8.5488,2.71358246,947550,1940150,126.906934,37.45906499
947500,1940200,947600,1940300,100,89.7271,3.6674,2.71358246,947550,1940250,126.9069268,37.45996632
947500,1939000,947600,1939100,100,84.6519,5.4793,2.71358246,947550,1939050,126.9070122,37.44915042
947500,1939200,947600,1939300,100,85.992,5.0009,2.71358246,947550,1939250,126.906998,37.45095307
947500,1939500,947600,1939600,100,98.1016,0.6777,2.71358246,947550,1939550,126.9069767,37.45365704
947500,1939600,947600,1939700,100,76.6388,8.3399,2.71358246,947550,1939650,126.9069696,37.45455837
947400,1953000,947500,1953100,100,37.559,22.2914,1.98046543,947450,1953050,126.9048806,37.575329
947400,1953100,947500,1953200,100,33.1901,23.8511,1.98046543,947450,1953150,126.9048735,37.5762303
947400,1953200,947500,1953300,100,80.4654,6.9739,1.98046543,947450,1953250,126.9048663,37.57713161
947500,1938900,947600,1939000,100,93.7947,2.2153,2.71358246,947550,1938950,126.9070194,37.44824909
947400,1952600,947500,1952700,100,37.5466,22.2959,7.9383531,947450,1952650,126.9049093,37.57172377
947400,1952700,947500,1952800,100,53.5617,16.5785,7.9383531,947450,1952750,126.9049022,37.57262508
947400,1952800,947500,1952900,100,74.9687,8.9362,1.98046543,947450,1952850,126.904895,37.57352638
947400,1952900,947500,1953000,100,4.1487,34.2189,1.98046543,947450,1952950,126.9048878,37.57442769
947500,1943600,947600,1943700,100,73.2136,9.5627,10.7718729,947550,1943650,126.9066846,37.49061127
947500,1943700,947600,1943800,100,97.0908,1.0386,10.7718729,947550,1943750,126.9066775,37.49151259
947500,1943800,947600,1943900,100,94.785,1.8618,10.7718729,947550,1943850,126.9066704,37.49241391
947500,1943900,947600,1944000,100,77.2668,8.1158,10.7718729,947550,1943950,126.9066632,37.49331523
947500,1943200,947600,1943300,100,11.0454,31.7568,3.62810472,947550,1943250,126.9067131,37.48700599
947500,1943300,947600,1943400,100,0.2762,35.6014,3.62810472,947550,1943350,126.906706,37.48790731
947500,1943400,947600,1943500,100,45.4674,19.4681,3.62810472,947550,1943450,126.9066989,37.48880863
947500,1943500,947600,1943600,100,43.4196,20.1992,3.62810472,947550,1943550,126.9066918,37.48970995
947500,1942700,947600,1942800,100,64.2502,12.7627,12.02072052,947550,1942750,126.9067488,37.48249938
947500,1942800,947600,1942900,100,68.7811,11.1451,12.02072052,947550,1942850,126.9067417,37.48340071
947500,1942900,947600,1943000,100,86.9447,4.6607,12.02072052,947550,1942950,126.9067345,37.48430203
947500,1943100,947600,1943200,100,92.8013,2.5699,3.62810472,947550,1943150,126.9067203,37.48610467
947500,1942300,947600,1942400,100,61.5986,13.7093,2.71358246,947550,1942350,126.9067773,37.4788941
947500,1942400,947600,1942500,100,89.2396,3.8415,12.02072052,947550,1942450,126.9067702,37.47979542
947500,1942500,947600,1942600,100,23.3263,27.3725,12.02072052,947550,1942550,126.906763,37.48069674
947500,1942600,947600,1942700,100,38.4159,21.9855,12.02072052,947550,1942650,126.9067559,37.48159806
947500,1946300,947600,1946400,100,7.044,33.1853,10.7718729,947550,1946350,126.906492,37.51494685
947500,1946400,947600,1946500,100,64.621,12.6303,10.7718729,947550,1946450,126.9064849,37.51584816
947500,1946500,947600,1946600,100,99.8438,0.0558,10.7718729,947550,1946550,126.9064777,37.51674948
947500,1946600,947600,1946700,100,94.7812,1.8631,10.7718729,947550,1946650,126.9064706,37.51765079
947500,1945600,947600,1945700,100,92.8041,2.5689,10.7718729,947550,1945650,126.906542,37.50863763
947500,1945700,947600,1945800,100,93.95,2.1599,10.7718729,947550,1945750,126.9065348,37.50953895
947500,1945800,947600,1945900,100,100,0,10.7718729,947550,1945850,126.9065277,37.51044027
947500,1946200,947600,1946300,100,88.3919,4.1441,10.7718729,947550,1946250,126.9064992,37.51404553
947500,1944400,947600,1944500,100,100,0,10.7718729,947550,1944450,126.9066276,37.49782182
947500,1945000,947600,1945100,100,88.0185,4.2774,10.7718729,947550,1945050,126.9065848,37.50322973
947500,1945100,947600,1945200,100,98.8762,0.4012,10.7718729,947550,1945150,126.9065777,37.50413105
947500,1945300,947600,1945400,100,76.649,8.3363,10.7718729,947550,1945350,126.9065634,37.50593368
947500,1944100,947600,1944200,100,65.8551,12.1897,10.7718729,947550,1944150,126.906649,37.49511786
947500,1944200,947600,1944300,100,100,0,10.7718729,947550,1944250,126.9066419,37.49601918
947500,1944300,947600,1944400,100,100,0,10.7718729,947550,1944350,126.9066347,37.4969205
947500,1950200,947600,1950300,100,51.8687,17.1829,7.9383531,947550,1950250,126.9062134,37.55009806
947500,1950300,947600,1950400,100,34.782,23.2828,7.9383531,947550,1950350,126.9062063,37.55099937
947500,1950400,947600,1950500,100,84.8069,5.4239,7.9383531,947550,1950450,126.9061991,37.55190068
947500,1950500,947600,1950600,100,99.5318,0.1671,7.9383531,947550,1950550,126.906192,37.55280199
947500,1948000,947600,1948100,100,12.8916,31.0977,10.7718729,947550,1948050,126.9063706,37.5302692
947500,1948100,947600,1948200,100,34.1594,23.5051,10.7718729,947550,1948150,126.9063635,37.53117051
947500,1950000,947600,1950100,100,7.9143,32.8746,7.9383531,947550,1950050,126.9062277,37.54829544
947500,1950100,947600,1950200,100,70.208,10.6357,7.9383531,947550,1950150,126.9062206,37.54919675
947500,1947600,947600,1947700,100,92.7737,2.5798,10.7718729,947550,1947650,126.9063992,37.52666394
947500,1947700,947600,1947800,100,94.0934,2.1087,10.7718729,947550,1947750,126.9063921,37.52756526
947500,1947800,947600,1947900,100,76.0637,8.5453,10.7718729,947550,1947850,126.9063849,37.52846657
947500,1947900,947600,1948000,100,28.3741,25.5704,10.7718729,947550,1947950,126.9063778,37.52936788
947500,1947100,947600,1947200,100,89.4706,3.759,10.7718729,947550,1947150,126.9064349,37.52215737
947500,1947200,947600,1947300,100,9.1666,32.4275,10.7718729,947550,1947250,126.9064278,37.52305868
947500,1947300,947600,1947400,100,47.4198,18.7711,10.7718729,947550,1947350,126.9064206,37.52396
947500,1947400,947600,1947500,100,83.2121,5.9933,10.7718729,947550,1947450,126.9064135,37.52486131
947400,1942600,947500,1942700,100,74.3883,9.1434,12.02072052,947450,1942650,126.9056249,37.48159238
947400,1942700,947500,1942800,100,96.8684,1.118,12.02072052,947450,1942750,126.9056178,37.4824937
947400,1942800,947500,1942900,100,88.232,4.2012,12.02072052,947450,1942850,126.9056106,37.48339502
947400,1943100,947500,1943200,100,30.5676,24.7874,3.62810472,947450,1943150,126.9055892,37.48609898
947400,1942100,947500,1942200,100,86.7096,4.7447,2.71358246,947450,1942150,126.9056606,37.47708577
947400,1942200,947500,1942300,100,75.1781,8.8614,2.71358246,947450,1942250,126.9056535,37.4779871
947400,1942400,947500,1942500,100,66.2989,12.0313,12.02072052,947450,1942450,126.9056392,37.47978974
947400,1942500,947500,1942600,100,66.6888,11.8921,12.02072052,947450,1942550,126.905632,37.48069106
947400,1941200,947500,1941300,100,97.1522,1.0167,2.71358246,947450,1941250,126.9057248,37.46897387
947400,1941300,947500,1941400,100,100,0,2.71358246,947450,1941350,126.9057177,37.4698752
947400,1941400,947500,1941500,100,99.8866,0.0405,2.71358246,947450,1941450,126.9057106,37.47077652
947400,1941500,947500,1941600,100,83.8329,5.7717,2.71358246,947450,1941550,126.9057034,37.47167784
947400,1940500,947500,1940600,100,82.2595,6.3334,2.71358246,947450,1940550,126.9057748,37.46266461
947400,1940700,947500,1940800,100,95.9255,1.4546,2.71358246,947450,1940750,126.9057605,37.46446726
947400,1940900,947500,1941000,100,88.4695,4.1164,2.71358246,947450,1940950,126.9057462,37.4662699
947400,1941000,947500,1941100,100,78.4507,7.6931,2.71358246,947450,1941050,126.9057391,37.46717123
947400,1945100,947500,1945200,100,38.8472,21.8315,10.7718729,947450,1945150,126.9054463,37.50412536
947400,1945200,947500,1945300,100,83.0318,6.0576,10.7718729,947450,1945250,126.9054392,37.50502667
947400,1945300,947500,1945400,100,100,0,10.7718729,947450,1945350,126.905432,37.50592799
947400,1945600,947500,1945700,100,99.413,0.2096,10.7718729,947450,1945650,126.9054106,37.50863194
947400,1944300,947500,1944400,100,100,0,10.7718729,947450,1944350,126.9055035,37.49691481
947400,1944400,947500,1944500,100,100,0,10.7718729,947450,1944450,126.9054963,37.49781613
947400,1944500,947500,1944600,100,95.1777,1.7216,10.7718729,947450,1944550,126.9054892,37.49871745
947400,1945000,947500,1945100,100,17.8796,29.317,10.7718729,947450,1945050,126.9054535,37.50322404
947400,1943900,947500,1944000,100,23.4535,27.3271,10.7718729,947450,1943950,126.9055321,37.49330954
947400,1944000,947500,1944100,100,51.7237,17.2346,10.7718729,947450,1944050,126.9055249,37.49421086
947400,1944100,947500,1944200,100,81.3648,6.6528,10.7718729,947450,1944150,126.9055178,37.49511218
947400,1944200,947500,1944300,100,100,0,10.7718729,947450,1944250,126.9055106,37.4960135
947400,1943500,947500,1943600,100,89.7981,3.6421,10.7718729,947450,1943550,126.9055606,37.48970426
947400,1943600,947500,1943700,100,99.9309,0.0247,10.7718729,947450,1943650,126.9055535,37.49060558
947400,1943700,947500,1943800,100,98.9638,0.3699,10.7718729,947450,1943750,126.9055463,37.4915069
947400,1943800,947500,1943900,100,99.4511,0.196,10.7718729,947450,1943850,126.9055392,37.49240822
947400,1947600,947500,1947700,100,51.0027,17.492,10.7718729,947450,1947650,126.9052675,37.52665825
947400,1947700,947500,1947800,100,44.5353,19.8009,10.7718729,947450,1947750,126.9052604,37.52755956
947400,1947800,947500,1947900,100,4.4799,34.1007,10.7718729,947450,1947850,126.9052532,37.52846088
947400,1947900,947500,1948000,100,1.4081,35.1973,10.7718729,947450,1947950,126.905246,37.52936219
947400,1946600,947500,1946700,100,28.0814,25.6749,10.7718729,947450,1946650,126.9053391,37.5176451
947400,1947200,947500,1947300,100,40.5809,21.2126,10.7718729,947450,1947250,126.9052961,37.52305299
947400,1947300,947500,1947400,100,90.5402,3.3771,10.7718729,947450,1947350,126.905289,37.52395431
947400,1947400,947500,1947500,100,65.095,12.4611,10.7718729,947450,1947450,126.9052818,37.52485562
947400,1946100,947500,1946200,100,92.0856,2.8254,10.7718729,947450,1946150,126.9053748,37.51313852
947400,1946200,947500,1946300,100,22.5013,27.667,10.7718729,947450,1946250,126.9053677,37.51403984
947400,1946300,947500,1946400,100,75.141,8.8747,10.7718729,947450,1946350,126.9053605,37.51494116
947400,1946400,947500,1946500,100,99.0856,0.3264,10.7718729,947450,1946450,126.9053534,37.51584247
947400,1945700,947500,1945800,100,40.0645,21.397,10.7718729,947450,1945750,126.9054034,37.50953326
947400,1945800,947500,1945900,100,95.0874,1.7538,10.7718729,947450,1945850,126.9053963,37.51043458
947400,1945900,947500,1946000,100,64.2127,12.7761,10.7718729,947450,1945950,126.9053891,37.51133589
947400,1946000,947500,1946100,100,24.7448,26.8661,10.7718729,947450,1946050,126.905382,37.51223721
947400,1951500,947500,1951600,100,55.0686,16.0405,7.9383531,947450,1951550,126.9049882,37.56180939
947400,1951600,947500,1951700,100,53.2416,16.6927,7.9383531,947450,1951650,126.904981,37.56271069
947400,1952000,947500,1952100,100,55.1762,16.0021,7.9383531,947450,1952050,126.9049524,37.56631593
947400,1952100,947500,1952200,100,61.2501,13.8337,7.9383531,947450,1952150,126.9049452,37.56721723
947400,1950600,947500,1950700,100,51.0838,17.4631,7.9383531,947450,1950650,126.9050527,37.5536976
947400,1950900,947500,1951000,100,57.2755,15.2526,7.9383531,947450,1950950,126.9050312,37.55640153
947400,1951100,947500,1951200,100,99.5508,0.1604,7.9383531,947450,1951150,126.9050169,37.55820415
947400,1951200,947500,1951300,100,40.0666,21.3962,7.9383531,947450,1951250,126.9050097,37.55910546
947400,1950300,947500,1950400,100,81.4721,6.6145,7.9383531,947450,1950350,126.9050742,37.55099367
947400,1950400,947500,1950500,100,93.684,2.2548,7.9383531,947450,1950450,126.905067,37.55189498
947400,1950500,947500,1950600,100,96.3802,1.2923,7.9383531,947450,1950550,126.9050599,37.55279629
947400,1948000,947500,1948100,100,57.9666,15.0059,10.7718729,947450,1948050,126.9052389,37.5302635
947400,1948100,947500,1948200,100,27.536,25.8696,10.7718729,947450,1948150,126.9052317,37.53116482
947400,1948200,947500,1948300,100,20.0197,28.553,10.7718729,947450,1948250,126.9052246,37.53206613
947400,1948300,947500,1948400,100,100,0,10.7718729,947450,1948350,126.9052174,37.53296744
948600,1947500,948700,1947600,100,14.2495,30.6129,10.7718729,948650,1947550,126.9188548,37.52582454
948600,1947600,948700,1947700,100,79.9173,7.1695,10.7718729,948650,1947650,126.9188478,37.52672586
948600,1947700,948700,1947800,100,20.9264,28.2293,10.7718729,948650,1947750,126.9188408,37.52762717
948600,1947800,948700,1947900,100,40.1585,21.3634,10.7718729,948650,1947850,126.9188338,37.52852849
948600,1946100,948700,1946200,100,100,0,10.7718729,948650,1946150,126.9189527,37.5132061
948600,1946300,948700,1946400,100,82.2093,6.3513,10.7718729,948650,1946350,126.9189387,37.51500874
948600,1946400,948700,1946500,100,69.6802,10.8242,10.7718729,948650,1946450,126.9189317,37.51591005
948600,1946500,948700,1946600,100,32.339,24.155,10.7718729,948650,1946550,126.9189247,37.51681137
948600,1945400,948700,1945500,100,22.1995,27.7748,10.7718729,948650,1945450,126.9190016,37.50689687
948600,1945500,948700,1945600,100,24.0857,27.1014,10.7718729,948650,1945550,126.9189946,37.50779819
948600,1945700,948700,1945800,100,58.4897,14.8192,10.7718729,948650,1945750,126.9189806,37.50960083
948600,1944400,948700,1944500,100,10.4336,31.9752,3.62810472,948650,1944450,126.9190714,37.49788367
948600,1944600,948700,1944700,100,85.179,5.2911,10.7718729,948650,1944650,126.9190574,37.49968631
948600,1944700,948700,1944800,100,80.123,7.0961,10.7718729,948650,1944750,126.9190505,37.50058763
948600,1950800,948700,1950900,100,36.4499,22.6874,7.9383531,948650,1950850,126.9186239,37.5555679
948600,1951100,948700,1951200,100,6.025,33.5491,7.9383531,948650,1951150,126.9186029,37.55827183
948600,1951500,948700,1951600,100,55.4342,15.91,7.9383531,948650,1951550,126.9185749,37.56187708
948600,1950400,948700,1950500,100,48.6114,18.3457,7.9383531,948650,1950450,126.9186519,37.55196265
948600,1950500,948700,1950600,100,0.9045,35.3771,7.9383531,948650,1950550,126.9186449,37.55286396
948600,1950600,948700,1950700,100,9.1002,32.4512,7.9383531,948650,1950650,126.9186379,37.55376528
948600,1950700,948700,1950800,100,50.5215,17.6638,7.9383531,948650,1950750,126.9186309,37.55466659
948600,1949900,948700,1950000,100,59.0336,14.625,7.9383531,948650,1949950,126.9186869,37.54745609
948600,1950000,948700,1950100,100,86.1694,4.9375,7.9383531,948650,1950050,126.9186799,37.5483574
948600,1950100,948700,1950200,100,13.1016,31.0227,7.9383531,948650,1950150,126.9186729,37.54925872
948600,1950300,948700,1950400,100,19.8665,28.6077,7.9383531,948650,1950350,126.9186589,37.55106134
948600,1949700,948700,1949800,100,57.3998,15.2083,7.9383531,948650,1949750,126.9187009,37.54565346
948600,1949800,948700,1949900,100,89.0912,3.8944,7.9383531,948650,1949850,126.9186939,37.54655478
948600,1953700,948700,1953800,100,85.2654,5.2603,1.98046543,948650,1953750,126.9184207,37.58170588
948600,1953800,948700,1953900,100,53.4902,16.604,1.98046543,948650,1953850,126.9184137,37.58260719
948600,1953900,948700,1954000,100,17.8088,29.3423,1.98046543,948650,1953950,126.9184067,37.58350849
948600,1954000,948700,1954100,100,8.0478,32.8269,6.37317073,948650,1954050,126.9183997,37.5844098
948600,1952900,948700,1953000,100,50.8673,17.5404,1.98046543,948650,1952950,126.9184768,37.57449541
948600,1953400,948700,1953500,100,67.2868,11.6786,1.98046543,948650,1953450,126.9184417,37.57900196
948600,1952500,948700,1952600,100,3.2961,34.5233,1.98046543,948650,1952550,126.9185048,37.57089018
948600,1952800,948700,1952900,100,31.9596,24.2904,1.98046543,948650,1952850,126.9184838,37.57359411
